54 15520 76.1582 483.1324 54 54 54 68 70 70 
168 17024 488.0615 523.1119 186.94 452 456 492 496 914 
150 38205 1674.979 2559.177 159 168 174 4476.3 6235.35 10520.1 
171 75231 3365.251 6541.515 180 186 192 10509 16545 31512.15 
165 254970 5324.9 18235.77 177 186 192 11367.6 34391.85 91619.34 
153 1551759 15928.1 71842.01 168 183 195 2584.5 89771.7 374629.9 
144 4856601 56674.4 319867 174 198 267 1800 171713.2 1726001 
126 19317525 167625.8 947469.8 174 186 204 28619.4 458544.4 4837320 
87 39679881 348498.7 1717086 174 186 222 199053 1824750 8350489 
165 22644921 261816.4 1024490 177 198 285 402685.5 1540786 5506217 
165 24148854 431343.9 1546715 183 267 348 924546.9 3057523 8407748 
147 26116005 443961.7 1555259 180 250.05 372 1071547 3161358 7714398 
81 12605601 283902.7 979870 198 315 510 570053.7 1870012 5664869 
78 17098674 294830.2 1083536 213 405 894 367077 1956670 5756172 
171 1637052 42378.53 86142.58 291 1002 1640.7 138528 211113.3 394117 
186 767919 40082.15 74230.01 1167 1650 1974 131766 196638.3 350738.7 
