62 66 64.58789 0.9369622 64 64 64 66 66 66 
62 58210 2132.527 2805.7 64 66 76 5129.2 5959.1 9983.92 
62 83576 5035.644 6406.038 65.42 504 530 12815.8 17525.2 27902.96 
62 134728 10090.83 14237.53 64 78 530 28919 38871 64966 
62 386440 17127.87 31306.96 64 228 560 53472.2 80850.8 146735.7 
62 645464 22803.25 55286.96 64 232 250 78139.4 137480.8 266969.4 
62 1801994 32198.07 74226.22 68 246.7 268 106457 167901.5 341560.2 
62 1408268 40483.9 103548.3 64 250 264 130477.8 233839.8 510245.9 
62 2412304 62911.25 180256.1 66 248 264 206663 414162.5 900167.6 
62 4319864 89086.04 296440.2 68 252 268 244347.8 618691.9 1496832 
62 3525276 92200.44 272158.6 68 250 276.6 295828.4 594766 1367827 
66 3857732 110681 343207.9 210 240 264 336455.4 753705.4 1807347 
66 6918958 110032.6 355510.9 68 248 332.2 328852 790330.9 1760944 
66 7178684 142724.1 474432.5 68 254 350 405070 1000144 2465897 
66 9292468 179139.5 547000.4 82 254 364 575282.8 1205018 2832035 
66 10842114 198220 691439.9 72 254 366 535452.2 1378248 3544074 
66 24297438 248253.7 789575.9 68 256 368 799564 1719936 3890981 
66 13665030 210466.7 693364.3 222 258 362 587444.4 1510722 3469372 
66 16001290 323315.3 1113784 232 254 294 859119 2293906 5784651 
68 25931448 316798.4 1136719 216 252 288 796962.6 2267123 5812553 
68 20153764 317891.3 1084594 70 256 294 858925.4 2233977 5674989 
68 21353656 385595.3 1324808 72 248 344 1061148 2769244 6788119 
68 34189068 365346.2 1311998 228 260 370 913835.4 2562203 6713997 
68 19049926 372615.1 1260713 218 250 354 1059283 2665714 6330586 
68 24982774 431804.7 1440732 203.98 250 358 1282649 3083810 7240387 
68 31214634 469998 1650939 228 262 380 1231347 3386975 8297367 
68 27648484 475503.3 1608153 199.88 256 372 1307685 3441385 8145951 
68 34740170 541308.2 1931605 226 262 382 1370493 3875885 10038081 
68 38925650 582966 2113536 220 262 380 1309499 4314770 10885684 
68 48406486 624685.5 2421594 232 264 388 1156309 4398941 12532005 
68 65754504 725865.2 3227201 240 272 396 66285.2 4843734 16855148 
68 67539632 783838.4 3156473 230 266 394 962879.8 5639967 16742287 
