0 Acquisitions    188110155
1 Acquisitions    70058017
2 Acquisitions    44973530
3 Acquisitions    43172196
4 Acquisitions    24313991
5 Acquisitions    28100107
6 Acquisitions    20033633
7 Acquisitions    19432845
8 Acquisitions    15901139
9 Acquisitions    16201523
10 Acquisitions    13173090
11 Acquisitions    12403175
12 Acquisitions    11207019
13 Acquisitions    9937920
14 Acquisitions    9112648
15 Acquisitions    8352859
