54 74 60.19336 5.890307 54 54 54 68 68 68 
56 27890 614.4688 679.1899 58 93.4 232 980.6 1122 1470 
74 64708 2422.701 4820.661 176 208 494 6885 11265.6 22392.32 
154 74534 1729.284 3921.556 191.9 232 540 3513.5 7564 19712.7 
144 181212 3299.08 10515.85 159 168 207 3786 17764.65 56895.3 
177 140157 4221.948 12195.06 211.29 312 699 5969.7 23914.95 63651.36 
81 414879 8506.384 22443.37 189 273 507 25122.9 50441.55 111291.6 
171 298065 8273.265 23978.99 228 699 849 18777.3 51253.35 124432 
156 450261 13311.1 34001.54 189 306 792 40855.5 80094.75 179482.1 
165 609129 15304.85 40024.62 372 903 1044 48880.5 92909.25 199190.2 
78 574278 20461.59 46355.59 195 378 963 70890.6 119627 220463.5 
162 620592 22105.15 52509.83 749.61 1059 1271.1 73044.9 128996.4 266416.3 
168 2986248 82024.95 225910.6 270.33 576 1278.3 255732.6 497408.1 1122093 
144 653040 28537.99 57814.06 1023 1398 1626 96240 146002.5 271213.9 
174 5582040 69111.17 240299.3 297 906 1485 161491.5 277649.1 1228621 
225 1154253 50793.92 91808.34 1220.49 1746 2142 161986.5 240823.1 429481.9 
