62 66 64.58008 0.9334836 64 64 64 66 66 66 
64 38104 330.7227 858.6083 66 76 248 382 404 512.24 
64 314442 5031.734 13761.95 78 240 246 15698.6 30853.1 62114.08 
202 310070 1975.549 9087.028 226 232 236 1895 4108.5 32467.6 
68 114452 4349.78 10273.07 238 256 294 11856.6 24063.7 50904.9 
88 186090 4871.594 12904.14 240 260 380 10744.6 30466.3 68401.16 
68 348972 9338.027 26236.43 236 266 387.4 25526.4 53741.6 134557.9 
210 335916 8994.172 26231.18 239.82 272 394 21318 53488.9 128464.9 
68 570926 13514.12 44519.42 234 266 400 20182 84586.5 248771.1 
118 585466 14296.73 48133.48 240 354 506 21190.6 89524.9 245931.5 
68 1037776 20882.42 73612.59 236 258 328.6 28009.2 133052 403646.7 
212 1128908 20349.52 75866.17 238 266 401.4 14728.4 123778.9 400878.1 
68 1288312 28202.77 96807.06 240 356 512 51310.2 185083.7 521957.2 
216 1824590 29429.77 97094.9 250 400 628 69897 195868.5 485190 
204 2831980 42182.28 178944.6 248 380 608 11330.6 256535.8 940195.9 
200 3938856 39827.09 168629.6 250 476 754 11562.8 240163.1 873346.9 
210 4100134 52272.99 226568.7 256 446.7 756 12093.6 309658.5 1200344 
212 3023626 54444.53 223122.5 264 481.1 796 13145.6 341283.9 1254337 
84 5783694 71200.38 328317.2 272 512 876 12076 397612.5 1628088 
218 6592272 66869.58 309255.4 272 577.9 1038 12476 377865 1543260 
234 6875412 84551.72 418671 294 624 1046.6 12578 383615.3 2209558 
218 7466348 91178.97 463129.1 310 730 1412 12997.2 387371 2357626 
228 9434852 106960.3 551013.4 274 570 1070.2 14708 407563.1 2848206 
220 14330896 136991.2 674576.9 292 610 1203 16006 665382 3439167 
240 14726986 175372.6 801202.1 328 700 1141.8 19845.6 1033664 4289803 
240 14934574 130513 667628.8 298 684 1200 16956 623709.7 3354385 
228 15433470 161234.5 833091.6 302.94 652 1078 18767.2 653249.6 4567199 
102 13763334 158227.8 791934.4 312 704 1234 19693.8 684558 4269600 
130 16216930 226183.4 993568.3 320 602 1164 27923 1475698 5185263 
230 16620596 222312.5 1000060 326 626 1272 27235 1374472 5411496 
270 76982250 470235.6 2751296 324 688 1160 25867.4 1526559 13227064 
254 19485832 240159 1061335 330 746 1296 31900 1475575 5732775 
242 32955480 713068.4 2208312 444 914 1754 2106126 5005791 11231181 
252 13017990 320302 860607 442 902 1823 1115433 2021124 4227049 
262 32013058 697302.5 2196898 436.78 854 1620 2102536 4598579 11579965 
260 16365622 381421.2 1110764 458 992 1992 1292562 2576923 5513057 
62 27221356 522839.4 1516132 330 880 1831.4 1758548 3502029 7493341 
256 41341302 723889.5 2170292 340 875.1 1802.2 2418374 4849606 11010221 
62 31811422 640310.9 2023564 282.7 752 1678 1991834 4474783 10213226 
226 42783052 695083.6 2455703 309.18 860 1828 1611148 5078848 12731502 
66 33456182 676840.3 1970222 312 876 1954.6 2272686 4466762 9885195 
202 34234852 714306.8 2043575 318 936.7 1976 2449780 4804278 10232966 
66 38960772 720519.7 2154087 304 861.1 1856 2408082 4861051 10552766 
126 43854280 764406.7 2302781 302 870 1912 2476956 5249076 11507530 
72 37688114 717352.3 2572623 276 734 1708 1658410 5007936 13419048 
208 41347310 791661.2 2450616 292 822 1868.6 2618855 5356538 12635432 
70 43009148 874721.7 2770382 284 834 1922 2691581 6066570 14457780 
98 50394840 906462.4 2927145 312 944 2092 2700829 6154889 14736514 
68 51931764 838301.7 2705049 302 874 1970 2540954 5774622 13562748 
208 46072552 896508.6 2838253 306 924 2065.8 2814188 6246602 14282252 
72 46930098 1025572 3076617 314 968 2118 3448400 7007555 15482635 
130 54107590 973009.5 3104874 318 932 2166 3036924 6684332 15762724 
74 71655936 1143194 3538159 320 1064 2316 3662920 7967956 17901931 
106 55697086 1026194 3372897 318 1054 2386 3007908 7211530 17219534 
214 56464636 1148003 3730619 314 1091.9 2330 3471060 8294152 18959258 
112 71007112 1112885 3690402 314 1140 2514 3319403 7940044 18836612 
76 61029882 1229717 4272074 330 1214.7 2641.4 3210110 8698528 22451919 
200 81900522 1320785 4433240 338 1270 2798.2 3874684 9142972 22436761 
84 101902900 1306211 5047963 316 1126 2636 2188310 9448466 26027006 
116 79710500 1505396 5039939 328 1388 3082 4333235 10640608 25931628 
88 105033720 1863525 6000033 336 1366 3062.6 5706279 13332704 30285659 
154 110620308 1548398 5184065 342 1436 3170 4453134 11091433 26376392 
90 109016572 1618743 5550187 324 1210 2704 4509396 11572830 28423303 
122 90071488 1534859 5323755 328 1288 2876 4028013 10975737 27114440 
94 94021466 1711957 6043644 332 1156 2594 4232745 12452168 31653433 
226 108874818 1677226 5560382 340 1310 2996.6 5031658 11681847 28312778 
100 140975064 2230706 8200408 340 1192 2745.4 5085186 15800252 43015787 
138 102245816 1620490 5645341 346 1302 2978 4361399 11483310 28471678 
98 158177330 1994546 6694872 338 1394 3093 5812023 13976120 34244236 
182 105635122 1667970 5365405 340 1410 3220 5193406 11897390 27564896 
134 125334284 2764508 8693593 328 1302 3034.6 8389069 19216750 44861424 
144 133088708 1700187 5914264 322 1128.7 2801.4 4434575 12260703 30168453 
62 138609764 2137753 6680396 334 1606 3774 6885447 14431978 33673892 
136 146779582 2268525 7012852 338 1628 3626 7455707 15847977 35513096 
62 114645268 2127191 7139718 314 1484 3452 6108669 15124480 36062187 
94 112162414 2345781 7059759 328 1668.6 3832 7790317 16016550 35370246 
68 120693218 2119271 6348484 336 1658 3720 7091288 14164756 31987361 
148 128237558 2391163 7068811 334 1676 3732.2 7986310 16032269 35291723 
66 123669958 2343896 7174204 324 1582 3646 7594514 16198734 36181629 
158 115137896 2211214 6865947 330 1576 3677.8 7289300 15513884 34470373 
68 116003834 2317517 6949716 318 1494 3564 7756776 15857903 35168496 
100 112072338 2531114 7346274 328 1566 3795.4 8670804 17153960 36475116 
68 152854928 2624101 7617766 328 1443.1 3596 9058476 17252286 37770943 
116 152322786 2528488 7525441 332 1586 3810 8636614 17090618 37172699 
70 127548172 2617321 8313258 324 1410 3445.8 8325316 18082026 41877761 
162 102989286 2580975 7464363 332 1606 3766 8840153 17657726 37631663 
70 129154796 2710535 8116399 330 1606 3942 9047917 18506485 40725394 
118 147474152 2821708 8569380 336 1702 4068 9138290 19344159 42920676 
74 172778532 2748365 8914558 336 1616 3918 8349930 19372854 45707560 
108 182402742 3287882 9807663 341.18 1902 4502 11216021 22503345 49106536 
76 201084378 2837506 9373319 328 1644.3 4087.2 8563723 20053998 47311149 
122 224601860 3102081 10110624 330 1730 4310 9380934 21812296 51719214 
80 224126600 3593591 10886902 346 1891.1 4504 12131176 24506498 55109617 
112 182080538 3508128 11122587 344 2035.5 4790 10948561 24467220 55663185 
86 200354990 3522868 10864897 336 1903.9 4653.8 11936122 24342690 54413293 
116 171456122 3603062 11043133 340 2054 4926 11860961 24273875 55174986 
88 371308698 3578729 11847226 338 1826 4454 10905722 25575342 58504518 
180 217903158 3292845 9686776 356 2119.1 4952.2 11376389 22692109 47776755 
94 217658512 4019129 11523798 339.5 1940 4910 14098594 26760906 57172552 
134 209750476 3274747 10421444 336 1814 4588 10434617 22865533 52333364 
96 325614940 6265166 20000612 348 1966 4838.6 18518734 43398274 102862291 
124 217590156 3482835 11324806 346 1788.7 4676 10760639 24393100 57868632 
102 163662360 3597016 9802602 416 2100 5292.4 12942824 23511782 48111653 
130 206426340 3558404 9704136 434 2260 5537 12664553 22978504 47701791 
102 232733660 4066159 12355034 346.38 2064 4999.6 13561720 28301768 61656418 
136 147851942 3656062 9980362 350 2246 5420 13164627 23994628 48816318 
154 184707986 4056992 11285877 344 2182.7 5504 14410253 26823732 56147789 
140 144985902 3559618 9337664 344 2334 5872 12910111 22611188 45840117 
64 177680866 4176474 10838700 356 2520 6422 15020392 25979984 52148665 
140 226705462 4358153 11493373 432 2533.9 6235.8 15605288 27592571 55714011 
62 213906906 4856781 12235502 342 2462 6246 17478616 29623649 58732826 
136 227724344 4627378 12166451 338 2314 5914 16661055 28820694 59341245 
144 238306136 5060296 13773966 330 1910 5546 17604756 32503648 67700518 
140 271887296 4717398 12260669 340 2323.5 5824 16889428 29598231 59989909 
68 227552410 4570430 12786012 328 2006 5335.8 16080260 30243240 63787312 
140 172014798 4869939 12576111 340 2344.3 6108 17609056 30711289 61483081 
70 209264088 4724231 12887199 336 2116 5462 16761065 30662962 62925690 
92 212108890 5394548 13815372 344 2422 6220 19507503 33679693 67186257 
70 238366678 5080648 13694023 335.1 2031.5 5532 18080171 32495784 67195363 
94 239948696 5126724 13563757 334 2222 5838 18395734 32914475 66519589 
70 363694746 5121425 14403230 334 1992 5404 17821604 33785119 71205286 
108 241458946 5477285 14340118 342 2262 5860 19803620 34891949 69398118 
70 248433538 5284358 14669603 336 2022 5648 18445179 34786418 71878036 
106 408207934 5708383 15948088 334 2192 5819 20359909 37466876 78359044 
136 280415548 5557707 15748600 330 1993.9 5746 19611180 37017469 77430593 
116 281765868 5853183 15882414 342 2410.3 6386.6 20855736 37919666 78370282 
74 306197712 6021096 17034398 330 2284.7 6091.4 21175187 39900430 83595300 
140 280655108 6147930 16993652 341.42 2580 6612 21913783 39893000 83678268 
144 292515160 6193285 17027252 334 2354 6498 22256056 40980367 83987299 
154 254456392 5783437 16771481 348 2562 6556 20344731 39048083 82785871 
82 383666732 6652205 17977004 356 2646 6736 23638718 42982580 87700424 
140 311649934 6637342 17757587 403.34 2938 7311.4 23749905 42711168 86947942 
84 340569160 6421639 19260153 336 2236 6176.2 22057714 43519705 95085148 
134 307416172 6381029 18182802 350 2750 7100 22422927 41490106 91123728 
90 326000504 6798064 19007387 332 2368 6517.2 24047801 44664820 93809714 
134 246034896 6188998 16232566 370.52 2798 7240 22460427 39726710 78841878 
144 374770400 9186242 24576803 424 2796 7259.4 32873090 59003315 119164063 
128 316156234 6053419 16965536 360.22 2416 6728 21270658 39810608 82725055 
92 336302044 8524253 21576250 446 3071.1 7830 30738876 52734322 103601374 
134 290308356 5842736 15309454 346 2768 7161.8 21148202 36873918 74720411 
98 305875502 7402330 19374649 404 2824 7426 26666476 46795571 93527528 
