1 Acquisitions    256929594
2 Acquisitions    56284830
3 Acquisitions    29200865
4 Acquisitions    22912401
5 Acquisitions    17882052
6 Acquisitions    14774442
7 Acquisitions    12604952
8 Acquisitions    10496131
9 Acquisitions    10525785
10 Acquisitions    10695874
11 Acquisitions    10672203
12 Acquisitions    10255353
13 Acquisitions    10157942
14 Acquisitions    10496123
15 Acquisitions    9764024
16 Acquisitions    7751740
